# O2	N2	Fuel	Temperature (K)
0.000	0.000	1.000	3678.0
0.010	0.000	0.990	3689.1
0.020	0.000	0.980	3700.3
0.030	0.000	0.970	3711.6
0.040	0.000	0.960	3723.2
0.050	0.000	0.950	3734.9
0.060	0.000	0.940	3746.9
0.070	0.000	0.930	3759.2
0.080	0.000	0.920	3771.8
0.090	0.000	0.910	3784.7
0.100	0.000	0.900	3798.1
0.110	0.000	0.890	3811.9
0.120	0.000	0.880	3826.2
0.130	0.000	0.870	3841.2
0.140	0.000	0.860	3856.8
0.150	0.000	0.850	3873.3
0.160	0.000	0.840	3890.7
0.170	0.000	0.830	3909.1
0.180	0.000	0.820	3928.9
0.190	0.000	0.810	3950.2
0.200	0.000	0.800	3973.3
0.210	0.000	0.790	3998.7
0.220	0.000	0.780	4027.0
0.230	0.000	0.770	4058.7
0.240	0.000	0.760	4095.0
0.250	0.000	0.750	4137.2
0.260	0.000	0.740	4187.2
0.270	0.000	0.730	4247.7
0.280	0.000	0.720	4322.0
0.290	0.000	0.710	4413.6
0.300	0.000	0.700	4524.5
0.310	0.000	0.690	4651.8
0.320	0.000	0.680	4783.5
0.330	0.000	0.670	4885.2
0.340	0.000	0.660	4898.3
0.350	0.000	0.650	4846.3
0.360	0.000	0.640	4772.4
0.370	0.000	0.630	4689.7
0.380	0.000	0.620	4603.3
0.390	0.000	0.610	4516.3
0.400	0.000	0.600	4431.3
0.410	0.000	0.590	4350.7
0.420	0.000	0.580	4276.1
0.430	0.000	0.570	4208.1
0.440	0.000	0.560	4146.9
0.450	0.000	0.550	4092.1
0.460	0.000	0.540	4043.0
0.470	0.000	0.530	3998.7
0.480	0.000	0.520	3958.6
0.490	0.000	0.510	3922.1
0.500	0.000	0.500	3888.4
0.510	0.000	0.490	3857.3
0.520	0.000	0.480	3828.2
0.530	0.000	0.470	3800.8
0.540	0.000	0.460	3774.9
0.550	0.000	0.450	3750.3
0.560	0.000	0.440	3726.6
0.570	0.000	0.430	3703.9
0.580	0.000	0.420	3681.8
0.590	0.000	0.410	3660.3
0.600	0.000	0.400	3639.3
0.610	0.000	0.390	3618.7
0.620	0.000	0.380	3598.4
0.630	0.000	0.370	3578.2
0.640	0.000	0.360	3558.3
0.650	0.000	0.350	3538.4
0.660	0.000	0.340	3518.4
0.670	0.000	0.330	3498.5
0.680	0.000	0.320	3478.4
0.690	0.000	0.310	3458.0
0.700	0.000	0.300	3437.5
0.710	0.000	0.290	3416.6
0.720	0.000	0.280	3395.2
0.730	0.000	0.270	3373.4
0.740	0.000	0.260	3351.0
0.750	0.000	0.250	3327.9
0.760	0.000	0.240	3304.0
0.770	0.000	0.230	3279.2
0.780	0.000	0.220	3253.3
0.790	0.000	0.210	3226.1
0.800	0.000	0.200	3197.4
0.810	0.000	0.190	3167.0
0.820	0.000	0.180	3134.5
0.830	0.000	0.170	3099.5
0.840	0.000	0.160	3061.6
0.850	0.000	0.150	3020.0
0.860	0.000	0.140	2973.8
0.870	0.000	0.130	2922.0
0.880	0.000	0.120	2862.8
0.890	0.000	0.110	2793.7
0.900	0.000	0.100	2711.4
0.910	0.000	0.090	2610.5
0.920	0.000	0.080	2483.6
0.930	0.000	0.070	2321.5
0.940	0.000	0.060	2117.6
0.950	0.000	0.050	1875.4
0.960	0.000	0.040	1605.4
0.970	0.000	0.030	1315.2
0.980	0.000	0.020	1006.2
0.990	0.000	0.010	673.6
1.000	0.000	0.000	300.0
0.000	0.010	0.990	3675.0
0.010	0.010	0.980	3686.2
0.020	0.010	0.970	3697.5
0.030	0.010	0.960	3708.9
0.040	0.010	0.950	3720.5
0.050	0.010	0.940	3732.4
0.060	0.010	0.930	3744.5
0.070	0.010	0.920	3756.8
0.080	0.010	0.910	3769.5
0.090	0.010	0.900	3782.6
0.100	0.010	0.890	3796.1
0.110	0.010	0.880	3810.1
0.120	0.010	0.870	3824.6
0.130	0.010	0.860	3839.7
0.140	0.010	0.850	3855.5
0.150	0.010	0.840	3872.2
0.160	0.010	0.830	3889.8
0.170	0.010	0.820	3908.6
0.180	0.010	0.810	3928.7
0.190	0.010	0.800	3950.4
0.200	0.010	0.790	3974.0
0.210	0.010	0.780	4000.0
0.220	0.010	0.770	4028.9
0.230	0.010	0.760	4061.6
0.240	0.010	0.750	4099.1
0.250	0.010	0.740	4143.0
0.260	0.010	0.730	4195.2
0.270	0.010	0.720	4258.8
0.280	0.010	0.710	4337.2
0.290	0.010	0.700	4433.9
0.300	0.010	0.690	4550.0
0.310	0.010	0.680	4681.0
0.320	0.010	0.670	4810.2
0.330	0.010	0.660	4889.3
0.340	0.010	0.650	4872.2
0.350	0.010	0.640	4808.1
0.360	0.010	0.630	4729.0
0.370	0.010	0.620	4643.6
0.380	0.010	0.610	4556.0
0.390	0.010	0.600	4469.2
0.400	0.010	0.590	4385.7
0.410	0.010	0.580	4307.5
0.420	0.010	0.570	4235.9
0.430	0.010	0.560	4171.2
0.440	0.010	0.550	4113.1
0.450	0.010	0.540	4061.2
0.460	0.010	0.530	4014.5
0.470	0.010	0.520	3972.4
0.480	0.010	0.510	3934.2
0.490	0.010	0.500	3899.1
0.500	0.010	0.490	3866.8
0.510	0.010	0.480	3836.7
0.520	0.010	0.470	3808.5
0.530	0.010	0.460	3781.8
0.540	0.010	0.450	3756.5
0.550	0.010	0.440	3732.4
0.560	0.010	0.430	3709.1
0.570	0.010	0.420	3686.6
0.580	0.010	0.410	3664.8
0.590	0.010	0.400	3643.4
0.600	0.010	0.390	3622.5
0.610	0.010	0.380	3601.9
0.620	0.010	0.370	3581.6
0.630	0.010	0.360	3561.4
0.640	0.010	0.350	3541.3
0.650	0.010	0.340	3521.2
0.660	0.010	0.330	3501.0
0.670	0.010	0.320	3480.7
0.680	0.010	0.310	3460.3
0.690	0.010	0.300	3439.6
0.700	0.010	0.290	3418.5
0.710	0.010	0.280	3397.1
0.720	0.010	0.270	3375.2
0.730	0.010	0.260	3352.7
0.740	0.010	0.250	3329.5
0.750	0.010	0.240	3305.5
0.760	0.010	0.230	3280.5
0.770	0.010	0.220	3254.5
0.780	0.010	0.210	3227.2
0.790	0.010	0.200	3198.5
0.800	0.010	0.190	3168.0
0.810	0.010	0.180	3135.4
0.820	0.010	0.170	3100.4
0.830	0.010	0.160	3062.4
0.840	0.010	0.150	3020.7
0.850	0.010	0.140	2974.5
0.860	0.010	0.130	2922.6
0.870	0.010	0.120	2863.2
0.880	0.010	0.110	2794.1
0.890	0.010	0.100	2711.7
0.900	0.010	0.090	2610.7
0.910	0.010	0.080	2483.7
0.920	0.010	0.070	2321.5
0.930	0.010	0.060	2117.7
0.940	0.010	0.050	1875.7
0.950	0.010	0.040	1605.8
0.960	0.010	0.030	1315.6
0.970	0.010	0.020	1006.5
0.980	0.010	0.010	673.7
0.990	0.010	0.000	300.0
0.000	0.020	0.980	3672.0
0.010	0.020	0.970	3683.2
0.020	0.020	0.960	3694.6
0.030	0.020	0.950	3706.1
0.040	0.020	0.940	3717.9
0.050	0.020	0.930	3729.8
0.060	0.020	0.920	3742.0
0.070	0.020	0.910	3754.5
0.080	0.020	0.900	3767.3
0.090	0.020	0.890	3780.5
0.100	0.020	0.880	3794.1
0.110	0.020	0.870	3808.2
0.120	0.020	0.860	3822.9
0.130	0.020	0.850	3838.2
0.140	0.020	0.840	3854.2
0.150	0.020	0.830	3871.1
0.160	0.020	0.820	3889.0
0.170	0.020	0.810	3908.0
0.180	0.020	0.800	3928.4
0.190	0.020	0.790	3950.5
0.200	0.020	0.780	3974.7
0.210	0.020	0.770	4001.3
0.220	0.020	0.760	4031.0
0.230	0.020	0.750	4064.7
0.240	0.020	0.740	4103.6
0.250	0.020	0.730	4149.2
0.260	0.020	0.720	4203.9
0.270	0.020	0.710	4270.7
0.280	0.020	0.700	4353.5
0.290	0.020	0.690	4455.5
0.300	0.020	0.680	4576.9
0.310	0.020	0.670	4710.5
0.320	0.020	0.660	4833.1
0.330	0.020	0.650	4880.9
0.340	0.020	0.640	4839.6
0.350	0.020	0.630	4767.0
0.360	0.020	0.620	4683.9
0.370	0.020	0.610	4596.5
0.380	0.020	0.600	4508.4
0.390	0.020	0.590	4422.4
0.400	0.020	0.580	4340.9
0.410	0.020	0.570	4265.5
0.420	0.020	0.560	4197.1
0.430	0.020	0.550	4135.7
0.440	0.020	0.540	4080.7
0.450	0.020	0.530	4031.4
0.460	0.020	0.520	3987.1
0.470	0.020	0.510	3947.0
0.480	0.020	0.500	3910.4
0.490	0.020	0.490	3876.8
0.500	0.020	0.480	3845.6
0.510	0.020	0.470	3816.5
0.520	0.020	0.460	3789.0
0.530	0.020	0.450	3763.1
0.540	0.020	0.440	3738.3
0.550	0.020	0.430	3714.5
0.560	0.020	0.420	3691.6
0.570	0.020	0.410	3669.4
0.580	0.020	0.400	3647.7
0.590	0.020	0.390	3626.5
0.600	0.020	0.380	3605.6
0.610	0.020	0.370	3585.0
0.620	0.020	0.360	3564.6
0.630	0.020	0.350	3544.2
0.640	0.020	0.340	3523.9
0.650	0.020	0.330	3503.6
0.660	0.020	0.320	3483.2
0.670	0.020	0.310	3462.6
0.680	0.020	0.300	3441.7
0.690	0.020	0.290	3420.6
0.700	0.020	0.280	3399.0
0.710	0.020	0.270	3377.0
0.720	0.020	0.260	3354.3
0.730	0.020	0.250	3331.0
0.740	0.020	0.240	3306.9
0.750	0.020	0.230	3281.9
0.760	0.020	0.220	3255.8
0.770	0.020	0.210	3228.5
0.780	0.020	0.200	3199.6
0.790	0.020	0.190	3169.0
0.800	0.020	0.180	3136.4
0.810	0.020	0.170	3101.3
0.820	0.020	0.160	3063.2
0.830	0.020	0.150	3021.4
0.840	0.020	0.140	2975.2
0.850	0.020	0.130	2923.2
0.860	0.020	0.120	2863.7
0.870	0.020	0.110	2794.5
0.880	0.020	0.100	2712.0
0.890	0.020	0.090	2610.9
0.900	0.020	0.080	2483.8
0.910	0.020	0.070	2321.6
0.920	0.020	0.060	2117.9
0.930	0.020	0.050	1876.0
0.940	0.020	0.040	1606.3
0.950	0.020	0.030	1316.1
0.960	0.020	0.020	1006.9
0.970	0.020	0.010	673.9
0.980	0.020	0.000	300.0
0.000	0.030	0.970	3668.9
0.010	0.030	0.960	3680.2
0.020	0.030	0.950	3691.7
0.030	0.030	0.940	3703.3
0.040	0.030	0.930	3715.1
0.050	0.030	0.920	3727.2
0.060	0.030	0.910	3739.5
0.070	0.030	0.900	3752.1
0.080	0.030	0.890	3765.0
0.090	0.030	0.880	3778.3
0.100	0.030	0.870	3792.1
0.110	0.030	0.860	3806.3
0.120	0.030	0.850	3821.1
0.130	0.030	0.840	3836.6
0.140	0.030	0.830	3852.8
0.150	0.030	0.820	3870.0
0.160	0.030	0.810	3888.1
0.170	0.030	0.800	3907.4
0.180	0.030	0.790	3928.2
0.190	0.030	0.780	3950.8
0.200	0.030	0.770	3975.4
0.210	0.030	0.760	4002.7
0.220	0.030	0.750	4033.2
0.230	0.030	0.740	4068.0
0.240	0.030	0.730	4108.3
0.250	0.030	0.720	4155.8
0.260	0.030	0.710	4213.1
0.270	0.030	0.700	4283.6
0.280	0.030	0.690	4371.1
0.290	0.030	0.680	4478.6
0.300	0.030	0.670	4604.9
0.310	0.030	0.660	4739.8
0.320	0.030	0.650	4849.0
0.330	0.030	0.640	4860.7
0.340	0.030	0.630	4802.2
0.350	0.030	0.620	4723.4
0.360	0.030	0.610	4637.2
0.370	0.030	0.600	4548.5
0.380	0.030	0.590	4460.6
0.390	0.030	0.580	4376.1
0.400	0.030	0.570	4297.2
0.410	0.030	0.560	4225.0
0.420	0.030	0.550	4159.9
0.430	0.030	0.540	4101.6
0.440	0.030	0.530	4049.5
0.450	0.030	0.520	4002.8
0.460	0.030	0.510	3960.7
0.470	0.030	0.500	3922.4
0.480	0.030	0.490	3887.3
0.490	0.030	0.480	3855.0
0.500	0.030	0.470	3824.8
0.510	0.030	0.460	3796.6
0.520	0.030	0.450	3769.9
0.530	0.030	0.440	3744.5
0.540	0.030	0.430	3720.2
0.550	0.030	0.420	3696.7
0.560	0.030	0.410	3674.1
0.570	0.030	0.400	3652.1
0.580	0.030	0.390	3630.5
0.590	0.030	0.380	3609.3
0.600	0.030	0.370	3588.5
0.610	0.030	0.360	3567.8
0.620	0.030	0.350	3547.3
0.630	0.030	0.340	3526.8
0.640	0.030	0.330	3506.3
0.650	0.030	0.320	3485.7
0.660	0.030	0.310	3464.9
0.670	0.030	0.300	3443.9
0.680	0.030	0.290	3422.6
0.690	0.030	0.280	3400.9
0.700	0.030	0.270	3378.8
0.710	0.030	0.260	3356.0
0.720	0.030	0.250	3332.6
0.730	0.030	0.240	3308.4
0.740	0.030	0.230	3283.3
0.750	0.030	0.220	3257.1
0.760	0.030	0.210	3229.7
0.770	0.030	0.200	3200.8
0.780	0.030	0.190	3170.1
0.790	0.030	0.180	3137.4
0.800	0.030	0.170	3102.2
0.810	0.030	0.160	3064.0
0.820	0.030	0.150	3022.2
0.830	0.030	0.140	2975.8
0.840	0.030	0.130	2923.8
0.850	0.030	0.120	2864.3
0.860	0.030	0.110	2795.0
0.870	0.030	0.100	2712.3
0.880	0.030	0.090	2611.2
0.890	0.030	0.080	2484.0
0.900	0.030	0.070	2321.7
0.910	0.030	0.060	2118.1
0.920	0.030	0.050	1876.3
0.930	0.030	0.040	1606.7
0.940	0.030	0.030	1316.5
0.950	0.030	0.020	1007.2
0.960	0.030	0.010	674.0
0.970	0.030	0.000	300.0
0.000	0.040	0.960	3665.7
0.010	0.040	0.950	3677.1
0.020	0.040	0.940	3688.7
0.030	0.040	0.930	3700.4
0.040	0.040	0.920	3712.3
0.050	0.040	0.910	3724.5
0.060	0.040	0.900	3736.9
0.070	0.040	0.890	3749.6
0.080	0.040	0.880	3762.7
0.090	0.040	0.870	3776.1
0.100	0.040	0.860	3790.0
0.110	0.040	0.850	3804.4
0.120	0.040	0.840	3819.4
0.130	0.040	0.830	3835.0
0.140	0.040	0.820	3851.5
0.150	0.040	0.810	3868.8
0.160	0.040	0.800	3887.2
0.170	0.040	0.790	3906.9
0.180	0.040	0.780	3928.0
0.190	0.040	0.770	3951.0
0.200	0.040	0.760	3976.2
0.210	0.040	0.750	4004.2
0.220	0.040	0.740	4035.6
0.230	0.040	0.730	4071.5
0.240	0.040	0.720	4113.3
0.250	0.040	0.710	4162.9
0.260	0.040	0.700	4223.1
0.270	0.040	0.690	4297.4
0.280	0.040	0.680	4390.0
0.290	0.040	0.670	4503.1
0.300	0.040	0.660	4633.9
0.310	0.040	0.650	4767.8
0.320	0.040	0.640	4853.4
0.330	0.040	0.630	4831.4
0.340	0.040	0.620	4761.3
0.350	0.040	0.610	4677.8
0.360	0.040	0.600	4589.4
0.370	0.040	0.590	4500.2
0.380	0.040	0.580	4413.2
0.390	0.040	0.570	4330.8
0.400	0.040	0.560	4254.8
0.410	0.040	0.550	4185.9
0.420	0.040	0.540	4124.1
0.430	0.040	0.530	4068.9
0.440	0.040	0.520	4019.6
0.450	0.040	0.510	3975.2
0.460	0.040	0.500	3935.1
0.470	0.040	0.490	3898.5
0.480	0.040	0.480	3864.8
0.490	0.040	0.470	3833.6
0.500	0.040	0.460	3804.4
0.510	0.040	0.450	3776.9
0.520	0.040	0.440	3750.9
0.530	0.040	0.430	3726.0
0.540	0.040	0.420	3702.1
0.550	0.040	0.410	3679.0
0.560	0.040	0.400	3656.6
0.570	0.040	0.390	3634.7
0.580	0.040	0.380	3613.2
0.590	0.040	0.370	3592.1
0.600	0.040	0.360	3571.1
0.610	0.040	0.350	3550.4
0.620	0.040	0.340	3529.7
0.630	0.040	0.330	3509.0
0.640	0.040	0.320	3488.2
0.650	0.040	0.310	3467.3
0.660	0.040	0.300	3446.2
0.670	0.040	0.290	3424.7
0.680	0.040	0.280	3402.9
0.690	0.040	0.270	3380.6
0.700	0.040	0.260	3357.8
0.710	0.040	0.250	3334.3
0.720	0.040	0.240	3310.0
0.730	0.040	0.230	3284.7
0.740	0.040	0.220	3258.5
0.750	0.040	0.210	3230.9
0.760	0.040	0.200	3201.9
0.770	0.040	0.190	3171.2
0.780	0.040	0.180	3138.4
0.790	0.040	0.170	3103.1
0.800	0.040	0.160	3064.9
0.810	0.040	0.150	3023.0
0.820	0.040	0.140	2976.5
0.830	0.040	0.130	2924.4
0.840	0.040	0.120	2864.8
0.850	0.040	0.110	2795.4
0.860	0.040	0.100	2712.7
0.870	0.040	0.090	2611.5
0.880	0.040	0.080	2484.2
0.890	0.040	0.070	2321.9
0.900	0.040	0.060	2118.3
0.910	0.040	0.050	1876.6
0.920	0.040	0.040	1607.2
0.930	0.040	0.030	1317.0
0.940	0.040	0.020	1007.6
0.950	0.040	0.010	674.2
0.960	0.040	0.000	300.0
0.000	0.050	0.950	3662.5
0.010	0.050	0.940	3674.0
0.020	0.050	0.930	3685.7
0.030	0.050	0.920	3697.5
0.040	0.050	0.910	3709.5
0.050	0.050	0.900	3721.8
0.060	0.050	0.890	3734.3
0.070	0.050	0.880	3747.1
0.080	0.050	0.870	3760.3
0.090	0.050	0.860	3773.8
0.100	0.050	0.850	3787.9
0.110	0.050	0.840	3802.4
0.120	0.050	0.830	3817.6
0.130	0.050	0.820	3833.4
0.140	0.050	0.810	3850.1
0.150	0.050	0.800	3867.6
0.160	0.050	0.790	3886.3
0.170	0.050	0.780	3906.3
0.180	0.050	0.770	3927.9
0.190	0.050	0.760	3951.3
0.200	0.050	0.750	3977.1
0.210	0.050	0.740	4005.7
0.220	0.050	0.730	4038.1
0.230	0.050	0.720	4075.2
0.240	0.050	0.710	4118.6
0.250	0.050	0.700	4170.5
0.260	0.050	0.690	4233.8
0.270	0.050	0.680	4312.4
0.280	0.050	0.670	4410.2
0.290	0.050	0.660	4529.0
0.300	0.050	0.650	4663.6
0.310	0.050	0.640	4792.5
0.320	0.050	0.630	4843.5
0.330	0.050	0.620	4795.5
0.340	0.050	0.610	4717.5
0.350	0.050	0.600	4630.6
0.360	0.050	0.590	4540.8
0.370	0.050	0.580	4451.8
0.380	0.050	0.570	4366.3
0.390	0.050	0.560	4286.6
0.400	0.050	0.550	4213.8
0.410	0.050	0.540	4148.3
0.420	0.050	0.530	4089.8
0.430	0.050	0.520	4037.6
0.440	0.050	0.510	3990.8
0.450	0.050	0.500	3948.6
0.460	0.050	0.490	3910.3
0.470	0.050	0.480	3875.3
0.480	0.050	0.470	3842.8
0.490	0.050	0.460	3812.7
0.500	0.050	0.450	3784.3
0.510	0.050	0.440	3757.6
0.520	0.050	0.430	3732.1
0.530	0.050	0.420	3707.6
0.540	0.050	0.410	3684.1
0.550	0.050	0.400	3661.2
0.560	0.050	0.390	3639.0
0.570	0.050	0.380	3617.2
0.580	0.050	0.370	3595.7
0.590	0.050	0.360	3574.6
0.600	0.050	0.350	3553.6
0.610	0.050	0.340	3532.7
0.620	0.050	0.330	3511.8
0.630	0.050	0.320	3490.8
0.640	0.050	0.310	3469.8
0.650	0.050	0.300	3448.5
0.660	0.050	0.290	3426.9
0.670	0.050	0.280	3404.9
0.680	0.050	0.270	3382.5
0.690	0.050	0.260	3359.5
0.700	0.050	0.250	3335.9
0.710	0.050	0.240	3311.5
0.720	0.050	0.230	3286.2
0.730	0.050	0.220	3259.8
0.740	0.050	0.210	3232.2
0.750	0.050	0.200	3203.1
0.760	0.050	0.190	3172.3
0.770	0.050	0.180	3139.4
0.780	0.050	0.170	3104.0
0.790	0.050	0.160	3065.7
0.800	0.050	0.150	3023.8
0.810	0.050	0.140	2977.3
0.820	0.050	0.130	2925.0
0.830	0.050	0.120	2865.4
0.840	0.050	0.110	2795.9
0.850	0.050	0.100	2713.1
0.860	0.050	0.090	2611.8
0.870	0.050	0.080	2484.4
0.880	0.050	0.070	2322.1
0.890	0.050	0.060	2118.5
0.900	0.050	0.050	1877.0
0.910	0.050	0.040	1607.6
0.920	0.050	0.030	1317.4
0.930	0.050	0.020	1007.9
0.940	0.050	0.010	674.3
0.950	0.050	-0.000	300.0
0.000	0.060	0.940	3659.2
0.010	0.060	0.930	3670.8
0.020	0.060	0.920	3682.6
0.030	0.060	0.910	3694.5
0.040	0.060	0.900	3706.6
0.050	0.060	0.890	3719.0
0.060	0.060	0.880	3731.6
0.070	0.060	0.870	3744.5
0.080	0.060	0.860	3757.8
0.090	0.060	0.850	3771.5
0.100	0.060	0.840	3785.7
0.110	0.060	0.830	3800.4
0.120	0.060	0.820	3815.7
0.130	0.060	0.810	3831.8
0.140	0.060	0.800	3848.6
0.150	0.060	0.790	3866.5
0.160	0.060	0.780	3885.4
0.170	0.060	0.770	3905.7
0.180	0.060	0.760	3927.7
0.190	0.060	0.750	3951.6
0.200	0.060	0.740	3978.0
0.210	0.060	0.730	4007.4
0.220	0.060	0.720	4040.8
0.230	0.060	0.710	4079.2
0.240	0.060	0.700	4124.4
0.250	0.060	0.690	4178.7
0.260	0.060	0.680	4245.3
0.270	0.060	0.670	4328.5
0.280	0.060	0.660	4431.9
0.290	0.060	0.650	4556.3
0.300	0.060	0.640	4693.5
0.310	0.060	0.630	4810.2
0.320	0.060	0.620	4820.3
0.330	0.060	0.610	4755.1
0.340	0.060	0.600	4671.5
0.350	0.060	0.590	4582.2
0.360	0.060	0.580	4491.8
0.370	0.060	0.570	4403.7
0.380	0.060	0.560	4320.4
0.390	0.060	0.550	4243.7
0.400	0.060	0.540	4174.3
0.410	0.060	0.530	4112.2
0.420	0.060	0.520	4056.9
0.430	0.060	0.510	4007.5
0.440	0.060	0.500	3963.1
0.450	0.060	0.490	3922.9
0.460	0.060	0.480	3886.3
0.470	0.060	0.470	3852.6
0.480	0.060	0.460	3821.3
0.490	0.060	0.450	3792.1
0.500	0.060	0.440	3764.5
0.510	0.060	0.430	3738.4
0.520	0.060	0.420	3713.4
0.530	0.060	0.410	3689.3
0.540	0.060	0.400	3666.0
0.550	0.060	0.390	3643.4
0.560	0.060	0.380	3621.3
0.570	0.060	0.370	3599.5
0.580	0.060	0.360	3578.1
0.590	0.060	0.350	3556.9
0.600	0.060	0.340	3535.7
0.610	0.060	0.330	3514.6
0.620	0.060	0.320	3493.5
0.630	0.060	0.310	3472.3
0.640	0.060	0.300	3450.8
0.650	0.060	0.290	3429.1
0.660	0.060	0.280	3407.0
0.670	0.060	0.270	3384.4
0.680	0.060	0.260	3361.3
0.690	0.060	0.250	3337.6
0.700	0.060	0.240	3313.1
0.710	0.060	0.230	3287.7
0.720	0.060	0.220	3261.2
0.730	0.060	0.210	3233.5
0.740	0.060	0.200	3204.3
0.750	0.060	0.190	3173.4
0.760	0.060	0.180	3140.4
0.770	0.060	0.170	3105.0
0.780	0.060	0.160	3066.6
0.790	0.060	0.150	3024.6
0.800	0.060	0.140	2978.0
0.810	0.060	0.130	2925.7
0.820	0.060	0.120	2866.0
0.830	0.060	0.110	2796.5
0.840	0.060	0.100	2713.6
0.850	0.060	0.090	2612.1
0.860	0.060	0.080	2484.7
0.870	0.060	0.070	2322.3
0.880	0.060	0.060	2118.8
0.890	0.060	0.050	1877.4
0.900	0.060	0.040	1608.1
0.910	0.060	0.030	1317.9
0.920	0.060	0.020	1008.3
0.930	0.060	0.010	674.5
0.940	0.060	-0.000	300.0
0.000	0.070	0.930	3655.8
0.010	0.070	0.920	3667.5
0.020	0.070	0.910	3679.4
0.030	0.070	0.900	3691.4
0.040	0.070	0.890	3703.7
0.050	0.070	0.880	3716.1
0.060	0.070	0.870	3728.9
0.070	0.070	0.860	3741.9
0.080	0.070	0.850	3755.4
0.090	0.070	0.840	3769.2
0.100	0.070	0.830	3783.5
0.110	0.070	0.820	3798.4
0.120	0.070	0.810	3813.9
0.130	0.070	0.800	3830.1
0.140	0.070	0.790	3847.2
0.150	0.070	0.780	3865.3
0.160	0.070	0.770	3884.5
0.170	0.070	0.760	3905.2
0.180	0.070	0.750	3927.6
0.190	0.070	0.740	3952.0
0.200	0.070	0.730	3979.0
0.210	0.070	0.720	4009.2
0.220	0.070	0.710	4043.6
0.230	0.070	0.700	4083.4
0.240	0.070	0.690	4130.5
0.250	0.070	0.680	4187.5
0.260	0.070	0.670	4257.8
0.270	0.070	0.660	4345.8
0.280	0.070	0.650	4455.2
0.290	0.070	0.640	4584.9
0.300	0.070	0.630	4722.7
0.310	0.070	0.620	4815.2
0.320	0.070	0.610	4787.4
0.330	0.070	0.600	4711.4
0.340	0.070	0.590	4623.8
0.350	0.070	0.580	4533.0
0.360	0.070	0.570	4442.8
0.370	0.070	0.560	4356.3
0.380	0.070	0.550	4275.7
0.390	0.070	0.540	4202.3
0.400	0.070	0.530	4136.4
0.410	0.070	0.520	4077.7
0.420	0.070	0.510	4025.3
0.430	0.070	0.500	3978.5
0.440	0.070	0.490	3936.3
0.450	0.070	0.480	3898.0
0.460	0.070	0.470	3862.9
0.470	0.070	0.460	3830.4
0.480	0.070	0.450	3800.2
0.490	0.070	0.440	3771.8
0.500	0.070	0.430	3744.9
0.510	0.070	0.420	3719.3
0.520	0.070	0.410	3694.7
0.530	0.070	0.400	3671.0
0.540	0.070	0.390	3648.0
0.550	0.070	0.380	3625.5
0.560	0.070	0.370	3603.4
0.570	0.070	0.360	3581.7
0.580	0.070	0.350	3560.2
0.590	0.070	0.340	3538.9
0.600	0.070	0.330	3517.6
0.610	0.070	0.320	3496.2
0.620	0.070	0.310	3474.8
0.630	0.070	0.300	3453.2
0.640	0.070	0.290	3431.3
0.650	0.070	0.280	3409.1
0.660	0.070	0.270	3386.4
0.670	0.070	0.260	3363.2
0.680	0.070	0.250	3339.3
0.690	0.070	0.240	3314.7
0.700	0.070	0.230	3289.2
0.710	0.070	0.220	3262.6
0.720	0.070	0.210	3234.8
0.730	0.070	0.200	3205.5
0.740	0.070	0.190	3174.5
0.750	0.070	0.180	3141.5
0.760	0.070	0.170	3106.0
0.770	0.070	0.160	3067.5
0.780	0.070	0.150	3025.4
0.790	0.070	0.140	2978.8
0.800	0.070	0.130	2926.4
0.810	0.070	0.120	2866.6
0.820	0.070	0.110	2797.0
0.830	0.070	0.100	2714.0
0.840	0.070	0.090	2612.5
0.850	0.070	0.080	2485.0
0.860	0.070	0.070	2322.6
0.870	0.070	0.060	2119.1
0.880	0.070	0.050	1877.8
0.890	0.070	0.040	1608.6
0.900	0.070	0.030	1318.4
0.910	0.070	0.020	1008.6
0.920	0.070	0.010	674.6
0.930	0.070	-0.000	300.0
0.000	0.080	0.920	3652.4
0.010	0.080	0.910	3664.2
0.020	0.080	0.900	3676.2
0.030	0.080	0.890	3688.3
0.040	0.080	0.880	3700.7
0.050	0.080	0.870	3713.2
0.060	0.080	0.860	3726.1
0.070	0.080	0.850	3739.3
0.080	0.080	0.840	3752.8
0.090	0.080	0.830	3766.8
0.100	0.080	0.820	3781.2
0.110	0.080	0.810	3796.3
0.120	0.080	0.800	3811.9
0.130	0.080	0.790	3828.4
0.140	0.080	0.780	3845.7
0.150	0.080	0.770	3864.0
0.160	0.080	0.760	3883.6
0.170	0.080	0.750	3904.6
0.180	0.080	0.740	3927.4
0.190	0.080	0.730	3952.4
0.200	0.080	0.720	3980.1
0.210	0.080	0.710	4011.1
0.220	0.080	0.700	4046.6
0.230	0.080	0.690	4088.0
0.240	0.080	0.680	4137.1
0.250	0.080	0.670	4196.9
0.260	0.080	0.660	4271.3
0.270	0.080	0.650	4364.6
0.280	0.080	0.640	4479.9
0.290	0.080	0.630	4614.5
0.300	0.080	0.620	4749.0
0.310	0.080	0.610	4803.4
0.320	0.080	0.600	4748.3
0.330	0.080	0.590	4665.1
0.340	0.080	0.580	4574.8
0.350	0.080	0.570	4483.3
0.360	0.080	0.560	4394.0
0.370	0.080	0.550	4309.8
0.380	0.080	0.540	4232.3
0.390	0.080	0.530	4162.5
0.400	0.080	0.520	4100.1
0.410	0.080	0.510	4044.6
0.420	0.080	0.500	3995.0
