# O2	N2	Fuel	Temperature (K)
0.490	0.460	0.050	1464.9
0.500	0.460	0.040	1259.3
0.510	0.460	0.030	1042.1
0.520	0.460	0.020	812.3
0.530	0.460	0.010	565.8
0.540	0.460	-0.000	300.0
0.000	0.470	0.530	300.0
0.010	0.470	0.520	417.9
0.020	0.470	0.510	520.6
0.030	0.470	0.500	603.1
0.040	0.470	0.490	666.0
0.050	0.470	0.480	711.7
0.060	0.470	0.470	745.7
0.070	0.470	0.460	772.7
0.080	0.470	0.450	795.2
0.090	0.470	0.440	814.7
0.100	0.470	0.430	832.2
0.110	0.470	0.420	848.3
0.120	0.470	0.410	863.4
0.130	0.470	0.400	877.9
0.140	0.470	0.390	892.1
0.150	0.470	0.380	906.4
0.160	0.470	0.370	921.3
0.170	0.470	0.360	937.4
0.180	0.470	0.350	956.1
0.190	0.470	0.340	980.6
0.200	0.470	0.330	1023.2
0.210	0.470	0.320	1131.1
0.220	0.470	0.310	1284.6
0.230	0.470	0.300	1441.1
0.240	0.470	0.290	1598.5
0.250	0.470	0.280	1756.5
0.260	0.470	0.270	1914.5
0.270	0.470	0.260	2070.9
0.280	0.470	0.250	2223.0
0.290	0.470	0.240	2366.7
0.300	0.470	0.230	2496.0
0.310	0.470	0.220	2602.9
0.320	0.470	0.210	2679.2
0.330	0.470	0.200	2723.8
0.340	0.470	0.190	2742.6
0.350	0.470	0.180	2742.8
0.360	0.470	0.170	2729.1
0.370	0.470	0.160	2704.0
0.380	0.470	0.150	2668.4
0.390	0.470	0.140	2621.9
0.400	0.470	0.130	2563.2
0.410	0.470	0.120	2490.2
0.420	0.470	0.110	2400.3
0.430	0.470	0.100	2290.8
0.440	0.470	0.090	2160.4
0.450	0.470	0.080	2009.9
0.460	0.470	0.070	1842.1
0.470	0.470	0.060	1659.9
0.480	0.470	0.050	1465.5
0.490	0.470	0.040	1259.7
0.500	0.470	0.030	1042.5
0.510	0.470	0.020	812.5
0.520	0.470	0.010	565.9
0.530	0.470	-0.000	300.0
0.000	0.480	0.520	300.0
0.010	0.480	0.510	418.2
0.020	0.480	0.500	521.2
0.030	0.480	0.490	604.0
0.040	0.480	0.480	666.9
0.050	0.480	0.470	712.6
0.060	0.480	0.460	746.7
0.070	0.480	0.450	773.6
0.080	0.480	0.440	796.1
0.090	0.480	0.430	815.7
0.100	0.480	0.420	833.3
0.110	0.480	0.410	849.5
0.120	0.480	0.400	864.7
0.130	0.480	0.390	879.4
0.140	0.480	0.380	893.9
0.150	0.480	0.370	908.5
0.160	0.480	0.360	923.9
0.170	0.480	0.350	940.8
0.180	0.480	0.340	961.0
0.190	0.480	0.330	989.4
0.200	0.480	0.320	1047.5
0.210	0.480	0.310	1181.6
0.220	0.480	0.300	1338.1
0.230	0.480	0.290	1495.9
0.240	0.480	0.280	1654.6
0.250	0.480	0.270	1813.8
0.260	0.480	0.260	1972.5
0.270	0.480	0.250	2128.9
0.280	0.480	0.240	2279.5
0.290	0.480	0.230	2419.5
0.300	0.480	0.220	2541.5
0.310	0.480	0.210	2635.8
0.320	0.480	0.200	2696.2
0.330	0.480	0.190	2725.8
0.340	0.480	0.180	2732.6
0.350	0.480	0.170	2723.0
0.360	0.480	0.160	2700.5
0.370	0.480	0.150	2666.5
0.380	0.480	0.140	2621.1
0.390	0.480	0.130	2563.3
0.400	0.480	0.120	2490.8
0.410	0.480	0.110	2401.2
0.420	0.480	0.100	2291.9
0.430	0.480	0.090	2161.4
0.440	0.480	0.080	2010.8
0.450	0.480	0.070	1842.8
0.460	0.480	0.060	1660.5
0.470	0.480	0.050	1466.1
0.480	0.480	0.040	1260.2
0.490	0.480	0.030	1042.9
0.500	0.480	0.020	812.8
0.510	0.480	0.010	566.0
0.520	0.480	0.000	300.0
0.000	0.490	0.510	300.0
0.010	0.490	0.500	418.5
0.020	0.490	0.490	521.8
0.030	0.490	0.480	604.8
0.040	0.490	0.470	667.8
0.050	0.490	0.460	713.6
0.060	0.490	0.450	747.6
0.070	0.490	0.440	774.6
0.080	0.490	0.430	797.1
0.090	0.490	0.420	816.8
0.100	0.490	0.410	834.5
0.110	0.490	0.400	850.8
0.120	0.490	0.390	866.1
0.130	0.490	0.380	881.0
0.140	0.490	0.370	895.8
0.150	0.490	0.360	910.8
0.160	0.490	0.350	926.7
0.170	0.490	0.340	944.6
0.180	0.490	0.330	966.8
0.190	0.490	0.320	1001.2
0.200	0.490	0.310	1083.9
0.210	0.490	0.300	1234.1
0.220	0.490	0.290	1392.3
0.230	0.490	0.280	1551.5
0.240	0.490	0.270	1711.5
0.250	0.490	0.260	1871.7
0.260	0.490	0.250	2031.0
0.270	0.490	0.240	2186.9
0.280	0.490	0.230	2335.4
0.290	0.490	0.220	2470.2
0.300	0.490	0.210	2582.2
0.310	0.490	0.200	2661.0
0.320	0.490	0.190	2704.5
0.330	0.490	0.180	2719.9
0.340	0.490	0.170	2715.5
0.350	0.490	0.160	2696.1
0.360	0.490	0.150	2664.2
0.370	0.490	0.140	2620.2
0.380	0.490	0.130	2563.2
0.390	0.490	0.120	2491.4
0.400	0.490	0.110	2402.1
0.410	0.490	0.100	2292.9
0.420	0.490	0.090	2162.4
0.430	0.490	0.080	2011.7
0.440	0.490	0.070	1843.6
0.450	0.490	0.060	1661.2
0.460	0.490	0.050	1466.6
0.470	0.490	0.040	1260.7
0.480	0.490	0.030	1043.3
0.490	0.490	0.020	813.0
0.500	0.490	0.010	566.1
0.510	0.490	0.000	300.0
0.000	0.500	0.500	300.0
0.010	0.500	0.490	418.8
0.020	0.500	0.480	522.4
0.030	0.500	0.470	605.7
0.040	0.500	0.460	668.8
0.050	0.500	0.450	714.5
0.060	0.500	0.440	748.6
0.070	0.500	0.430	775.6
0.080	0.500	0.420	798.2
0.090	0.500	0.410	817.9
0.100	0.500	0.400	835.6
0.110	0.500	0.390	852.1
0.120	0.500	0.380	867.6
0.130	0.500	0.370	882.7
0.140	0.500	0.360	897.7
0.150	0.500	0.350	913.2
0.160	0.500	0.340	929.8
0.170	0.500	0.330	948.9
0.180	0.500	0.320	973.9
0.190	0.500	0.310	1017.9
0.200	0.500	0.300	1130.8
0.210	0.500	0.290	1287.8
0.220	0.500	0.280	1447.4
0.230	0.500	0.270	1608.0
0.240	0.500	0.260	1769.2
0.250	0.500	0.250	1930.4
0.260	0.500	0.240	2090.0
0.270	0.500	0.230	2244.9
0.280	0.500	0.220	2390.1
0.290	0.500	0.210	2517.7
0.300	0.500	0.200	2616.2
0.310	0.500	0.190	2677.0
0.320	0.500	0.180	2703.9
0.330	0.500	0.170	2706.1
0.340	0.500	0.160	2690.8
0.350	0.500	0.150	2661.3
0.360	0.500	0.140	2618.9
0.370	0.500	0.130	2563.0
0.380	0.500	0.120	2491.9
0.390	0.500	0.110	2403.0
0.400	0.500	0.100	2293.9
0.410	0.500	0.090	2163.4
0.420	0.500	0.080	2012.5
0.430	0.500	0.070	1844.3
0.440	0.500	0.060	1661.9
0.450	0.500	0.050	1467.2
0.460	0.500	0.040	1261.2
0.470	0.500	0.030	1043.7
0.480	0.500	0.020	813.3
0.490	0.500	0.010	566.2
0.500	0.500	0.000	300.0
0.000	0.510	0.490	300.0
0.010	0.510	0.480	419.1
0.020	0.510	0.470	523.1
0.030	0.510	0.460	606.5
0.040	0.510	0.450	669.7
0.050	0.510	0.440	715.5
0.060	0.510	0.430	749.5
0.070	0.510	0.420	776.6
0.080	0.510	0.410	799.2
0.090	0.510	0.400	819.0
0.100	0.510	0.390	836.9
0.110	0.510	0.380	853.4
0.120	0.510	0.370	869.1
0.130	0.510	0.360	884.4
0.140	0.510	0.350	899.8
0.150	0.510	0.340	915.7
0.160	0.510	0.330	933.1
0.170	0.510	0.320	953.8
0.180	0.510	0.310	982.9
0.190	0.510	0.300	1043.4
0.200	0.510	0.290	1182.6
0.210	0.510	0.280	1342.3
0.220	0.510	0.270	1503.3
0.230	0.510	0.260	1665.2
0.240	0.510	0.250	1827.7
0.250	0.510	0.240	1989.8
0.260	0.510	0.230	2149.2
0.270	0.510	0.220	2302.4
0.280	0.510	0.210	2442.9
0.290	0.510	0.200	2560.2
0.300	0.510	0.190	2641.3
0.310	0.510	0.180	2683.2
0.320	0.510	0.170	2694.4
0.330	0.510	0.160	2684.1
0.340	0.510	0.150	2657.8
0.350	0.510	0.140	2617.3
0.360	0.510	0.130	2562.6
0.370	0.510	0.120	2492.3
0.380	0.510	0.110	2403.9
0.390	0.510	0.100	2295.0
0.400	0.510	0.090	2164.4
0.410	0.510	0.080	2013.4
0.420	0.510	0.070	1845.1
0.430	0.510	0.060	1662.5
0.440	0.510	0.050	1467.8
0.450	0.510	0.040	1261.7
0.460	0.510	0.030	1044.0
0.470	0.510	0.020	813.5
0.480	0.510	0.010	566.3
0.490	0.510	0.000	300.0
0.000	0.520	0.480	300.0
0.010	0.520	0.470	419.4
0.020	0.520	0.460	523.7
0.030	0.520	0.450	607.4
0.040	0.520	0.440	670.7
0.050	0.520	0.430	716.4
0.060	0.520	0.420	750.5
0.070	0.520	0.410	777.6
0.080	0.520	0.400	800.3
0.090	0.520	0.390	820.1
0.100	0.520	0.380	838.1
0.110	0.520	0.370	854.8
0.120	0.520	0.360	870.7
0.130	0.520	0.350	886.3
0.140	0.520	0.340	902.0
0.150	0.520	0.330	918.5
0.160	0.520	0.320	936.9
0.170	0.520	0.310	959.7
0.180	0.520	0.300	994.9
0.190	0.520	0.290	1081.8
0.200	0.520	0.280	1236.3
0.210	0.520	0.270	1397.7
0.220	0.520	0.260	1560.1
0.230	0.520	0.250	1723.4
0.240	0.520	0.240	1887.0
0.250	0.520	0.230	2049.7
0.260	0.520	0.220	2208.6
0.270	0.520	0.210	2359.1
0.280	0.520	0.200	2492.6
0.290	0.520	0.190	2595.2
0.300	0.520	0.180	2656.1
0.310	0.520	0.170	2679.2
0.320	0.520	0.160	2675.8
0.330	0.520	0.150	2653.3
0.340	0.520	0.140	2615.2
0.350	0.520	0.130	2562.0
0.360	0.520	0.120	2492.6
0.370	0.520	0.110	2404.7
0.380	0.520	0.100	2296.0
0.390	0.520	0.090	2165.5
0.400	0.520	0.080	2014.4
0.410	0.520	0.070	1845.9
0.420	0.520	0.060	1663.2
0.430	0.520	0.050	1468.4
0.440	0.520	0.040	1262.1
0.450	0.520	0.030	1044.4
0.460	0.520	0.020	813.8
0.470	0.520	0.010	566.3
0.480	0.520	0.000	300.0
0.000	0.530	0.470	300.0
0.010	0.530	0.460	419.7
0.020	0.530	0.450	524.3
0.030	0.530	0.440	608.3
0.040	0.530	0.430	671.7
0.050	0.530	0.420	717.4
0.060	0.530	0.410	751.5
0.070	0.530	0.400	778.6
0.080	0.530	0.390	801.4
0.090	0.530	0.380	821.3
0.100	0.530	0.370	839.4
0.110	0.530	0.360	856.2
0.120	0.530	0.350	872.4
0.130	0.530	0.340	888.2
0.140	0.530	0.330	904.4
0.150	0.530	0.320	921.6
0.160	0.530	0.310	941.2
0.170	0.530	0.300	966.8
0.180	0.530	0.290	1012.2
0.190	0.530	0.280	1130.6
0.200	0.530	0.270	1291.1
0.210	0.530	0.260	1454.0
0.220	0.530	0.250	1617.8
0.230	0.530	0.240	1782.4
0.240	0.530	0.230	1947.1
0.250	0.530	0.220	2110.0
0.260	0.530	0.210	2267.8
0.270	0.530	0.200	2414.0
0.280	0.530	0.190	2536.9
0.290	0.530	0.180	2620.2
0.300	0.530	0.170	2659.5
0.310	0.530	0.160	2665.1
0.320	0.530	0.150	2647.7
0.330	0.530	0.140	2612.5
0.340	0.530	0.130	2561.1
0.350	0.530	0.120	2492.8
0.360	0.530	0.110	2405.5
0.370	0.530	0.100	2297.1
0.380	0.530	0.090	2166.5
0.390	0.530	0.080	2015.3
0.400	0.530	0.070	1846.7
0.410	0.530	0.060	1663.9
0.420	0.530	0.050	1468.9
0.430	0.530	0.040	1262.6
0.440	0.530	0.030	1044.8
0.450	0.530	0.020	814.0
0.460	0.530	0.010	566.4
0.470	0.530	0.000	300.0
0.000	0.540	0.460	300.0
0.010	0.540	0.450	420.0
0.020	0.540	0.440	525.0
0.030	0.540	0.430	609.2
0.040	0.540	0.420	672.6
0.050	0.540	0.410	718.4
0.060	0.540	0.400	752.5
0.070	0.540	0.390	779.6
0.080	0.540	0.380	802.5
0.090	0.540	0.370	822.5
0.100	0.540	0.360	840.7
0.110	0.540	0.350	857.7
0.120	0.540	0.340	874.1
0.130	0.540	0.330	890.3
0.140	0.540	0.320	906.9
0.150	0.540	0.310	924.9
0.160	0.540	0.300	946.1
0.170	0.540	0.290	975.9
0.180	0.540	0.280	1039.2
0.190	0.540	0.270	1183.8
0.200	0.540	0.260	1346.8
0.210	0.540	0.250	1511.1
0.220	0.540	0.240	1676.4
0.230	0.540	0.230	1842.3
0.240	0.540	0.220	2007.9
0.250	0.540	0.210	2170.7
0.260	0.540	0.200	2326.3
0.270	0.540	0.190	2465.8
0.280	0.540	0.180	2572.9
0.290	0.540	0.170	2633.1
0.300	0.540	0.160	2651.2
0.310	0.540	0.150	2640.5
0.320	0.540	0.140	2609.0
0.330	0.540	0.130	2559.8
0.340	0.540	0.120	2492.8
0.350	0.540	0.110	2406.3
0.360	0.540	0.100	2298.1
0.370	0.540	0.090	2167.6
0.380	0.540	0.080	2016.2
0.390	0.540	0.070	1847.5
0.400	0.540	0.060	1664.5
0.410	0.540	0.050	1469.5
0.420	0.540	0.040	1263.1
0.430	0.540	0.030	1045.2
0.440	0.540	0.020	814.3
0.450	0.540	0.010	566.5
0.460	0.540	0.000	300.0
0.000	0.550	0.450	300.0
0.010	0.550	0.440	420.3
0.020	0.550	0.430	525.6
0.030	0.550	0.420	610.1
0.040	0.550	0.410	673.6
0.050	0.550	0.400	719.4
0.060	0.550	0.390	753.5
0.070	0.550	0.380	780.7
0.080	0.550	0.370	803.6
0.090	0.550	0.360	823.8
0.100	0.550	0.350	842.1
0.110	0.550	0.340	859.3
0.120	0.550	0.330	875.9
0.130	0.550	0.320	892.5
0.140	0.550	0.310	909.7
0.150	0.550	0.300	928.7
0.160	0.550	0.290	952.0
0.170	0.550	0.280	988.2
0.180	0.550	0.270	1079.8
0.190	0.550	0.260	1238.7
0.200	0.550	0.250	1403.4
0.210	0.550	0.240	1569.1
0.220	0.550	0.230	1735.9
0.230	0.550	0.220	1903.1
0.240	0.550	0.210	2069.3
0.250	0.550	0.200	2231.5
0.260	0.550	0.190	2383.4
0.270	0.550	0.180	2512.1
0.280	0.550	0.170	2597.3
0.290	0.550	0.160	2632.7
0.300	0.550	0.150	2631.1
0.310	0.550	0.140	2604.5
0.320	0.550	0.130	2558.1
0.330	0.550	0.120	2492.6
0.340	0.550	0.110	2407.0
0.350	0.550	0.100	2299.2
0.360	0.550	0.090	2168.7
0.370	0.550	0.080	2017.2
0.380	0.550	0.070	1848.3
0.390	0.550	0.060	1665.2
0.400	0.550	0.050	1470.1
0.410	0.550	0.040	1263.6
0.420	0.550	0.030	1045.6
0.430	0.550	0.020	814.5
0.440	0.550	0.010	566.6
0.450	0.550	0.000	300.0
0.000	0.560	0.440	300.0
0.010	0.560	0.430	420.6
0.020	0.560	0.420	526.3
0.030	0.560	0.410	611.0
0.040	0.560	0.400	674.6
0.050	0.560	0.390	720.4
0.060	0.560	0.380	754.6
0.070	0.560	0.370	781.8
0.080	0.560	0.360	804.8
0.090	0.560	0.350	825.1
0.100	0.560	0.340	843.5
0.110	0.560	0.330	860.9
0.120	0.560	0.320	877.8
0.130	0.560	0.310	894.8
0.140	0.560	0.300	912.7
0.150	0.560	0.290	932.9
0.160	0.560	0.280	959.2
0.170	0.560	0.270	1006.3
0.180	0.560	0.260	1130.5
0.190	0.560	0.250	1294.6
0.200	0.560	0.240	1460.8
0.210	0.560	0.230	1628.1
0.220	0.560	0.220	1796.3
0.230	0.560	0.210	1964.7
0.240	0.560	0.200	2131.2
0.250	0.560	0.190	2291.8
0.260	0.560	0.180	2437.5
0.270	0.560	0.170	2549.0
0.280	0.560	0.160	2607.4
0.290	0.560	0.150	2618.7
0.300	0.560	0.140	2598.7
0.310	0.560	0.130	2555.7
0.320	0.560	0.120	2492.2
0.330	0.560	0.110	2407.6
0.340	0.560	0.100	2300.3
0.350	0.560	0.090	2169.8
0.360	0.560	0.080	2018.2
0.370	0.560	0.070	1849.1
0.380	0.560	0.060	1665.9
0.390	0.560	0.050	1470.7
0.400	0.560	0.040	1264.1
0.410	0.560	0.030	1045.9
0.420	0.560	0.020	814.8
0.430	0.560	0.010	566.7
0.440	0.560	0.000	300.0
0.000	0.570	0.430	300.0
0.010	0.570	0.420	420.9
0.020	0.570	0.410	527.0
0.030	0.570	0.400	611.9
0.040	0.570	0.390	675.6
0.050	0.570	0.380	721.5
0.060	0.570	0.370	755.6
0.070	0.570	0.360	782.9
0.080	0.570	0.350	806.0
0.090	0.570	0.340	826.4
0.100	0.570	0.330	845.0
0.110	0.570	0.320	862.6
0.120	0.570	0.310	879.9
0.130	0.570	0.300	897.3
0.140	0.570	0.290	916.0
0.150	0.570	0.280	937.9
0.160	0.570	0.270	968.4
0.170	0.570	0.260	1034.9
0.180	0.570	0.250	1185.0
0.190	0.570	0.240	1351.5
0.200	0.570	0.230	1519.2
0.210	0.570	0.220	1688.1
0.220	0.570	0.210	1857.7
0.230	0.570	0.200	2027.0
0.240	0.570	0.190	2193.4
0.250	0.570	0.180	2351.1
0.260	0.570	0.170	2485.7
0.270	0.570	0.160	2572.3
0.280	0.570	0.150	2601.9
0.290	0.570	0.140	2590.9
0.300	0.570	0.130	2552.5
0.310	0.570	0.120	2491.4
0.320	0.570	0.110	2408.1
0.330	0.570	0.100	2301.3
0.340	0.570	0.090	2171.0
0.350	0.570	0.080	2019.2
0.360	0.570	0.070	1849.9
0.370	0.570	0.060	1666.6
0.380	0.570	0.050	1471.3
0.390	0.570	0.040	1264.6
0.400	0.570	0.030	1046.3
0.410	0.570	0.020	815.0
0.420	0.570	0.010	566.8
0.430	0.570	0.000	300.0
0.000	0.580	0.420	300.0
0.010	0.580	0.410	421.3
0.020	0.580	0.400	527.6
0.030	0.580	0.390	612.8
0.040	0.580	0.380	676.7
0.050	0.580	0.370	722.5
0.060	0.580	0.360	756.7
0.070	0.580	0.350	784.0
0.080	0.580	0.340	807.2
0.090	0.580	0.330	827.7
0.100	0.580	0.320	846.6
0.110	0.580	0.310	864.4
0.120	0.580	0.300	882.0
0.130	0.580	0.290	900.0
0.140	0.580	0.280	919.8
0.150	0.580	0.270	943.7
0.160	0.580	0.260	981.0
0.170	0.580	0.250	1077.9
0.180	0.580	0.240	1241.1
0.190	0.580	0.230	1409.2
0.200	0.580	0.220	1578.6
0.210	0.580	0.210	1749.0
0.220	0.580	0.200	1920.0
0.230	0.580	0.190	2090.1
0.240	0.580	0.180	2255.6
0.250	0.580	0.170	2407.5
0.260	0.580	0.160	2523.4
0.270	0.580	0.150	2578.3
0.280	0.580	0.140	2580.4
0.290	0.580	0.130	2548.2
0.300	0.580	0.120	2490.2
0.310	0.580	0.110	2408.5
0.320	0.580	0.100	2302.4
0.330	0.580	0.090	2172.1
0.340	0.580	0.080	2020.2
0.350	0.580	0.070	1850.8
0.360	0.580	0.060	1667.3
0.370	0.580	0.050	1471.8
0.380	0.580	0.040	1265.1
0.390	0.580	0.030	1046.7
0.400	0.580	0.020	815.3
0.410	0.580	0.010	566.9
0.420	0.580	0.000	300.0
0.000	0.590	0.410	300.0
0.010	0.590	0.400	421.6
0.020	0.590	0.390	528.3
0.030	0.590	0.380	613.8
0.040	0.590	0.370	677.7
0.050	0.590	0.360	723.6
0.060	0.590	0.350	757.8
0.070	0.590	0.340	785.2
0.080	0.590	0.330	808.5
0.090	0.590	0.320	829.1
0.100	0.590	0.310	848.2
0.110	0.590	0.300	866.3
0.120	0.590	0.290	884.3
0.130	0.590	0.280	903.0
0.140	0.590	0.270	924.0
0.150	0.590	0.260	951.0
0.160	0.590	0.250	999.9
0.170	0.590	0.240	1130.4
0.180	0.590	0.230	1298.2
0.190	0.590	0.220	1468.0
0.200	0.590	0.210	1639.0
0.210	0.590	0.200	1811.0
0.220	0.590	0.190	1983.3
0.230	0.590	0.180	2153.7
0.240	0.590	0.170	2316.9
0.250	0.590	0.160	2457.7
0.260	0.590	0.150	2544.5
0.270	0.590	0.140	2565.7
0.280	0.590	0.130	2542.3
0.290	0.590	0.120	2488.4
0.300	0.590	0.110	2408.7
0.310	0.590	0.100	2303.4
0.320	0.590	0.090	2173.3
0.330	0.590	0.080	2021.3
0.340	0.590	0.070	1851.6
0.350	0.590	0.060	1668.0
0.360	0.590	0.050	1472.4
0.370	0.590	0.040	1265.6
0.380	0.590	0.030	1047.1
0.390	0.590	0.020	815.5
0.400	0.590	0.010	567.0
0.410	0.590	0.000	300.0
0.000	0.600	0.400	300.0
0.010	0.600	0.390	421.9
0.020	0.600	0.380	529.0
0.030	0.600	0.370	614.7
0.040	0.600	0.360	678.8
0.050	0.600	0.350	724.6
0.060	0.600	0.340	758.9
0.070	0.600	0.330	786.4
0.080	0.600	0.320	809.8
0.090	0.600	0.310	830.6
0.100	0.600	0.300	849.9
0.110	0.600	0.290	868.3
0.120	0.600	0.280	886.8
0.130	0.600	0.270	906.3
0.140	0.600	0.260	928.9
0.150	0.600	0.250	960.3
0.160	0.600	0.240	1030.5
0.170	0.600	0.230	1186.3
0.180	0.600	0.220	1356.3
0.190	0.600	0.210	1527.7
0.200	0.600	0.200	1700.4
0.210	0.600	0.190	1874.0
0.220	0.600	0.180	2047.4
0.230	0.600	0.170	2217.6
0.240	0.600	0.160	2375.7
0.250	0.600	0.150	2495.6
0.260	0.600	0.140	2544.6
0.270	0.600	0.130	2534.0
0.280	0.600	0.120	2485.8
0.290	0.600	0.110	2408.6
0.300	0.600	0.100	2304.3
0.310	0.600	0.090	2174.5
0.320	0.600	0.080	2022.3
0.330	0.600	0.070	1852.5
0.340	0.600	0.060	1668.7
0.350	0.600	0.050	1473.0
0.360	0.600	0.040	1266.1
0.370	0.600	0.030	1047.5
0.380	0.600	0.020	815.8
0.390	0.600	0.010	567.1
0.400	0.600	0.000	300.0
0.000	0.610	0.390	300.0
0.010	0.610	0.380	422.2
0.020	0.610	0.370	529.7
0.030	0.610	0.360	615.7
0.040	0.610	0.350	679.8
0.050	0.610	0.340	725.7
0.060	0.610	0.330	760.0
0.070	0.610	0.320	787.6
0.080	0.610	0.310	811.1
0.090	0.610	0.300	832.1
0.100	0.610	0.290	851.6
0.110	0.610	0.280	870.5
0.120	0.610	0.270	889.5
0.130	0.610	0.260	910.1
0.140	0.610	0.250	934.8
0.150	0.610	0.240	973.3
0.160	0.610	0.230	1076.0
0.170	0.610	0.220	1243.7
0.180	0.610	0.210	1415.4
0.190	0.610	0.200	1588.5
0.200	0.610	0.190	1762.9
0.210	0.610	0.180	1938.0
0.220	0.610	0.170	2112.3
0.230	0.610	0.160	2280.9
0.240	0.610	0.150	2427.9
0.250	0.610	0.140	2513.1
0.260	0.610	0.130	2522.1
0.270	0.610	0.120	2482.0
0.280	0.610	0.110	2408.1
0.290	0.610	0.100	2305.2
0.300	0.610	0.090	2175.7
0.310	0.610	0.080	2023.4
0.320	0.610	0.070	1853.4
0.330	0.610	0.060	1669.4
0.340	0.610	0.050	1473.6
0.350	0.610	0.040	1266.5
0.360	0.610	0.030	1047.9
0.370	0.610	0.020	816.0
0.380	0.610	0.010	567.1
0.390	0.610	0.000	300.0
0.000	0.620	0.380	300.0
0.010	0.620	0.370	422.5
0.020	0.620	0.360	530.4
0.030	0.620	0.350	616.6
0.040	0.620	0.340	680.9
0.050	0.620	0.330	726.8
0.060	0.620	0.320	761.2
0.070	0.620	0.310	788.9
0.080	0.620	0.300	812.5
0.090	0.620	0.290	833.7
0.100	0.620	0.280	853.5
0.110	0.620	0.270	872.8
0.120	0.620	0.260	892.5
0.130	0.620	0.250	914.3
0.140	0.620	0.240	942.1
0.150	0.620	0.230	993.2
0.160	0.620	0.220	1130.4
0.170	0.620	0.210	1302.1
0.180	0.620	0.200	1475.5
0.190	0.620	0.190	1650.4
0.200	0.620	0.180	1826.5
0.210	0.620	0.170	2003.1
0.220	0.620	0.160	2177.7
0.230	0.620	0.150	2342.1
0.240	0.620	0.140	2465.3
0.250	0.620	0.130	2504.4
0.260	0.620	0.120	2476.3
0.270	0.620	0.110	2407.2
0.280	0.620	0.100	2306.0
0.290	0.620	0.090	2176.9
0.300	0.620	0.080	2024.5
0.310	0.620	0.070	1854.3
0.320	0.620	0.060	1670.2
0.330	0.620	0.050	1474.2
0.340	0.620	0.040	1267.0
0.350	0.620	0.030	1048.2
0.360	0.620	0.020	816.3
0.370	0.620	0.010	567.2
0.380	0.620	0.000	300.0
0.000	0.630	0.370	300.0
0.010	0.630	0.360	422.9
0.020	0.630	0.350	531.1
0.030	0.630	0.340	617.6
0.040	0.630	0.330	682.0
0.050	0.630	0.320	728.0
0.060	0.630	0.310	762.4
0.070	0.630	0.300	790.2
0.080	0.630	0.290	814.0
0.090	0.630	0.280	835.4
0.100	0.630	0.270	855.5
0.110	0.630	0.260	875.2
0.120	0.630	0.250	895.8
0.130	0.630	0.240	919.2
0.140	0.630	0.230	951.6
0.150	0.630	0.220	1026.0
0.160	0.630	0.210	1187.7
0.170	0.630	0.200	1361.5
0.180	0.630	0.190	1536.7
0.190	0.630	0.180	1713.4
0.200	0.630	0.170	1891.3
0.210	0.630	0.160	2069.2
0.220	0.630	0.150	2243.1
0.230	0.630	0.140	2396.1
0.240	0.630	0.130	2476.5
0.250	0.630	0.120	2467.8
0.260	0.630	0.110	2405.4
0.270	0.630	0.100	2306.7
0.280	0.630	0.090	2178.1
0.290	0.630	0.080	2025.7
0.300	0.630	0.070	1855.2
0.310	0.630	0.060	1670.9
0.320	0.630	0.050	1474.8
0.330	0.630	0.040	1267.5
0.340	0.630	0.030	1048.6
0.350	0.630	0.020	816.5
0.360	0.630	0.010	567.3
0.370	0.630	0.000	300.0
0.000	0.640	0.360	300.0
0.010	0.640	0.350	423.2
0.020	0.640	0.340	531.8
0.030	0.640	0.330	618.6
0.040	0.640	0.320	683.1
0.050	0.640	0.310	729.1
0.060	0.640	0.300	763.6
0.070	0.640	0.290	791.5
0.080	0.640	0.280	815.5
0.090	0.640	0.270	837.1
0.100	0.640	0.260	857.6
0.110	0.640	0.250	877.9
0.120	0.640	0.240	899.4
0.130	0.640	0.230	925.1
0.140	0.640	0.220	965.0
0.150	0.640	0.210	1074.3
0.160	0.640	0.200	1246.4
0.170	0.640	0.190	1421.9
0.180	0.640	0.180	1599.0
0.190	0.640	0.170	1777.6
0.200	0.640	0.160	1957.2
0.210	0.640	0.150	2136.2
0.220	0.640	0.140	2306.6
0.230	0.640	0.130	2431.6
0.240	0.640	0.120	2454.4
0.250	0.640	0.110	2402.5
0.260	0.640	0.100	2307.1
0.270	0.640	0.090	2179.4
0.280	0.640	0.080	2026.8
0.290	0.640	0.070	1856.1
0.300	0.640	0.060	1671.6
0.310	0.640	0.050	1475.4
0.320	0.640	0.040	1268.0
0.330	0.640	0.030	1049.0
0.340	0.640	0.020	816.8
0.350	0.640	0.010	567.4
0.360	0.640	0.000	300.0
0.000	0.650	0.350	300.0
0.010	0.650	0.340	423.5
0.020	0.650	0.330	532.5
0.030	0.650	0.320	619.6
0.040	0.650	0.310	684.2
0.050	0.650	0.300	730.3
0.060	0.650	0.290	764.9
0.070	0.650	0.280	792.9
0.080	0.650	0.270	817.1
0.090	0.650	0.260	839.0
0.100	0.650	0.250	859.8
0.110	0.650	0.240	880.8
0.120	0.650	0.230	903.6
0.130	0.650	0.220	932.4
0.140	0.650	0.210	986.0
0.150	0.650	0.200	1130.5
0.160	0.650	0.190	1306.1
0.170	0.650	0.180	1483.5
0.180	0.650	0.170	1662.5
0.190	0.650	0.160	1843.0
